,seller_city,customer_city,frequency,freight_value,delay,phy_dist,efficiency
4012,praia grande,hortolandia,1,8.95,14.870555555555555,147.4537337518056,0.10084895904084533
4013,praia grande,ibitinga,1,11.85,16.24039351851852,348.8246482890006,0.046557471205599506
4014,praia grande,indaiatuba,5,9.33,4.384662037037037,129.0726117216531,0.03390341283668752
4015,praia grande,ipero,1,12.7,6.471342592592593,142.3303154720818,0.04546707123586719
4016,praia grande,ipua,1,12.79,7.459201388888889,428.8780299043813,0.0173923606918077
4017,praia grande,itanhaem,1,12.79,5.817881944444444,43.388505310940616,0.1340880932115778
4018,praia grande,itapecerica da serra,1,13.12,3.1129050925925927,53.223638900665875,0.058487265374740235
4019,praia grande,itapevi,3,21.83666666666667,10.204035493827162,74.29061968527238,0.13621397993626697
4020,praia grande,itapolis,3,12.946666666666667,13.062527006172838,362.7100826810868,0.03610742233957539
4021,praia grande,itaporanga,1,13.71,30.230474537037036,307.9576360031426,0.09816439341912776
4022,praia grande,itatiba,1,8.27,3.8113425925925926,119.6889520916552,0.03184372931658679
4023,praia grande,itatinga,1,11.72,14.779745370370371,240.68074291880936,0.06140809269213588
4024,praia grande,itirapina,1,12.79,26.558009259259258,240.05488827613615,0.11063307000317972
4025,praia grande,itu,1,8.31,33.344722222222224,120.34734934163986,0.27707068252549405
4026,praia grande,itupeva,3,12.79,3.582025462962963,114.69018698785551,0.031232187836107216
4027,praia grande,ituverava,1,18.15,13.907337962962963,432.47828467546424,0.032157309293342116
4028,praia grande,jacarei,9,8.361666666666666,3.405856481481482,92.8265069846173,0.036661872123896815
4029,praia grande,jaguariuna,3,8.430000000000001,5.108032407407407,156.9390079601732,0.0325400635975435
4030,praia grande,jardinopolis,1,13.83,6.030972222222222,359.7017303472812,0.016766592188476547
4031,praia grande,jarinu,3,12.96,6.783807870370371,105.93047463100771,0.06404019139912955
4032,praia grande,jundiai,5,8.505999999999998,6.281516203703704,106.12559303925204,0.059054668274871734
4033,praia grande,junqueiropolis,1,17.39,9.19636574074074,580.0763981723767,0.015853714734326993
4034,praia grande,laranjal paulista,1,58.75,12.297777777777778,176.0821333087791,0.06984114484921813
4035,praia grande,limeira,5,10.41,5.42800925925926,187.51257896551633,0.029098774999429776
4036,praia grande,lins,2,13.870000000000001,7.10099537037037,427.67060331787434,0.01663019268762944
4037,praia grande,lorena,4,13.183333333333332,18.070412808641976,197.09160764541448,0.0912616540452557
4038,praia grande,macatuba,1,12.69,13.6128125,287.61646881913117,0.04732973934312668
4039,praia grande,mairipora,1,9.94,3.4877430555555557,76.75352265503875,0.04544082062827107
4040,praia grande,marilia,1,13.83,3.984988425925926,412.02537490277206,0.009671706328442237
4041,praia grande,matao,1,12.7,10.34587962962963,328.7599665963507,0.03146940224121702
4042,praia grande,maua,2,9.91,5.350028935185185,36.93416609400045,0.14481908926160447
4043,praia grande,mogi das cruzes,4,9.354999999999999,5.037158564814815,59.134450882041605,0.08589707041525337
4044,praia grande,mongagua,1,11.85,10.903333333333334,21.244644136493335,0.5132273933741236
4045,praia grande,morro agudo,1,12.79,6.2863541666666665,400.97668005363323,0.015677605405446087
4046,praia grande,nova campina,1,12.79,8.769305555555556,246.58509083111218,0.03556299987967121
4047,praia grande,olimpia,1,11.85,25.738912037037036,442.9319636427496,0.05811030620900722
4048,praia grande,osasco,30,9.409199999999998,4.709524074074073,65.34612885685549,0.07310367828871388
4049,praia grande,ourinhos,5,14.047500000000001,9.314184027777777,367.7961448772182,0.0253274083804
4050,praia grande,ouro verde,1,17.33,9.784328703703704,605.1892369600146,0.016167387167776357
4051,praia grande,paranapanema,2,13.05,11.45011574074074,245.60750210677242,0.0466195683866491
4052,praia grande,parapua,2,12.965,8.698605324074075,507.39332500294194,0.01714371257056572
4053,praia grande,parisi,1,11.85,8.303090277777779,553.4417555492726,0.01500264516459774
4054,praia grande,paulinia,7,10.15,5.736296296296296,157.3660341306375,0.03667209234457937
4055,praia grande,pedreira,2,9.805,10.373119212962964,149.26101986762868,0.06949650499616247
4056,praia grande,penapolis,1,13.66,8.939965277777778,472.76747817115364,0.018909856727795663
4057,praia grande,piedade,1,12.7,10.008506944444445,101.2464287795007,0.09885293797612801
4058,praia grande,pindamonhangaba,2,12.415,12.230543981481482,160.8654789646871,0.07597455750665554
4059,praia grande,piracicaba,5,10.040000000000001,5.669458333333333,188.71390845346554,0.030013388998857093
4060,praia grande,pirapora do bom jesus,2,10.649999999999999,9.590457175925925,87.03593262364883,0.11018962957972682
4061,praia grande,pitangueiras,1,17.87,7.063819444444444,380.11450171391795,0.018583398982659233
4062,praia grande,poa,1,8.82,2.034050925925926,57.25078219996851,0.03552878838967277
4063,praia grande,praia grande,5,11.83,13.15517581018519,4.689666241919087,5.57938715380706
4064,praia grande,promissao,2,12.915,7.275578703703704,444.86732855344326,0.01634409174318204
4065,praia grande,quadra,1,12.79,11.569780092592593,180.29878275732386,0.06417003995065862
4066,praia grande,rancharia,2,12.405000000000001,9.979519675925925,496.2056159874787,0.02010408639397849
4067,praia grande,registro,1,11.0,6.532060185185185,154.58845154443037,0.04225451590934528
4068,praia grande,ribeirao pires,2,9.129999999999999,4.464386574074074,32.4846545152137,0.13498391884627534
4069,praia grande,ribeirao preto,6,14.625,9.729087577160493,345.8335169353051,0.028278024937523766
4070,praia grande,rio claro,4,8.865,8.129985532407407,211.76369774930862,0.03838584270274272
4071,praia grande,salto,1,7.87,6.234328703703704,126.99163411381932,0.04909243626328988
4072,praia grande,salto de pirapora,1,12.79,6.056099537037037,119.40587050127507,0.050718607984792226
4073,praia grande,santa fe do sul,1,11.85,6.738252314814815,625.0728884969534,0.010779946529144109
4074,praia grande,santa rita do passa quatro,1,24.39,6.683715277777778,278.0498882517958,0.024037827599215415
4075,praia grande,santana de parnaiba,4,9.120000000000001,3.8708622685185183,78.3561509530862,0.04936503023403982
4076,praia grande,santo andre,35,8.861578947368423,3.78223623294347,40.21881089825255,0.09669164392820574
4077,praia grande,santos,16,11.948125000000003,4.778940248842592,12.736015324608346,0.39850188376205853
4078,praia grande,sao bernardo do campo,24,10.188,6.365207175925926,36.92742767507069,0.16804833335348945
4079,praia grande,sao caetano do sul,4,8.94,4.58925925925926,44.322289384000996,0.10396183608328645
4080,praia grande,sao carlos,2,14.36,8.650839120370371,267.6711778031763,0.03230721970637616
4081,praia grande,sao joao de iracema,1,11.85,21.395960648148147,558.0491087555109,0.03834064119529311
4082,praia grande,sao joaquim da barra,1,13.82,6.5167013888888885,408.6117394759173,0.015948394917011357
4083,praia grande,sao jose da bela vista,1,14.69,5.141724537037037,400.0495128517959,0.012852720405491064
4084,praia grande,sao jose do rio preto,4,12.86,5.109756944444444,467.29020783740515,0.010958488149672437
4085,praia grande,sao jose dos campos,21,11.03375,9.62396484375,106.0171584618887,0.0909141989753632
4086,praia grande,sao paulo,299,9.531417624521065,4.9508834876543215,54.05564486322574,0.09390982134994622
4087,praia grande,sao roque,4,12.546666666666667,10.09363425925926,90.9356429572601,0.11091950949811857
4088,praia grande,sao vicente,3,11.299999999999999,8.613676697530863,6.570213222964284,1.2783282431393217
4089,praia grande,sertaozinho,1,11.85,12.195347222222223,359.59748446417706,0.03391388357567089
4090,praia grande,sorocaba,4,8.403333333333334,7.631184413580247,120.61517170763561,0.06340514103987534
4091,praia grande,sumare,2,17.244999999999997,7.154641203703704,155.68365515362223,0.04600499670770637
4092,praia grande,suzano,4,10.512500000000001,3.917523148148148,53.93777392356385,0.07264122466465178
4093,praia grande,tabapua,1,12.74,9.179606481481482,432.1222760486904,0.02124307630104019
4094,praia grande,tabatinga,1,12.79,5.867152777777778,340.626985605979,0.01722456829819297
4095,praia grande,taboao da serra,9,9.683333333333334,4.47622170781893,56.3580968861987,0.07923375556801027
4096,praia grande,taquaritinga,1,13.71,19.150358796296295,359.9442494036094,0.05320368037001972
4097,praia grande,taruma,1,12.14,15.79699074074074,441.9423744537087,0.0357444582232415
4098,praia grande,taubate,6,13.603333333333332,7.354054783950617,140.43691641665126,0.0524342369398792
4099,praia grande,tiete,1,12.95,5.805752314814815,162.43294511017703,0.03574245551527012
4100,praia grande,tremembe,1,12.8,19.44990740740741,145.29432355873942,0.1338655697691054
4101,praia grande,urania,4,15.44,16.146608796296295,603.5355756383079,0.026753367072387423
4102,praia grande,urupes,1,11.85,12.549965277777778,429.2764487124005,0.029235159104164587
4103,praia grande,valinhos,6,9.386666666666665,4.902798996913581,128.94766493746175,0.03804700760935373
4104,praia grande,vargem grande paulista,2,8.125,6.47,70.52230240718862,0.09174402677103302
4105,praia grande,varzea paulista,1,12.69,12.896354166666667,99.72206408575089,0.12932297666419246
4106,praia grande,vinhedo,1,9.27,3.151076388888889,122.86536086140815,0.025646580670066123
4107,praia grande,vista alegre do alto,1,12.82,9.2875,388.7389170080519,0.02389135636710031
4108,presidente epitacio,guaruja,1,12.39,13.06056712962963,647.9394661048342,0.020157079191586824
4109,presidente epitacio,itanhaem,1,12.19,11.743020833333333,606.2920325575186,0.019368588407467285
4110,presidente epitacio,jacarei,1,12.15,8.039270833333333,654.3707927324751,0.012285497645399967
4111,presidente epitacio,osasco,1,12.15,8.028171296296296,580.1221566041562,0.01383876000063601
4112,presidente prudente,aguas da prata,1,14.93,1.0643171296296297,480.63333429563926,0.0022144055638366614
4113,presidente prudente,alvares machado,1,29.44,7.681631944444445,7.987326183523007,0.9617275879243323
4114,presidente prudente,americana,1,11.97,4.875891203703704,428.1331258569896,0.011388726798337979
4115,presidente prudente,andradina,1,13.26,3.1024305555555554,137.3521966861354,0.02258741127122229
4116,presidente prudente,aracatuba,3,17.5,4.208790509259259,139.36528833400882,0.030173207258284866
4117,presidente prudente,araras,1,16.25,6.4244212962962965,417.3523055409633,0.015393280954729834
4118,presidente prudente,atibaia,1,12.79,5.089282407407407,506.440222257768,0.010049127584532698
4119,presidente prudente,barretos,3,9.0,6.0919791666666665,339.94553834093887,0.01792045630720085
4120,presidente prudente,barueri,1,13.37,9.118796296296296,489.6666620460945,0.018622456873402388
4121,presidente prudente,batatais,1,13.21,5.936296296296296,421.909798082371,0.014070060290795454
4122,presidente prudente,bauru,2,19.515,5.371064814814815,238.54815879376446,0.022394918755094476
4123,presidente prudente,bertioga,1,12.83,6.405960648148148,573.0646257582537,0.011178426237131747
4124,presidente prudente,boituva,1,12.85,6.060231481481481,400.6879034636992,0.015124568096751929
4125,presidente prudente,bom jesus dos perdoes,1,14.93,4.497395833333333,515.4283564489186,0.008725549879169379
4126,presidente prudente,botucatu,4,13.166666666666666,10.963912037037039,317.6279661812735,0.03449660283808685
4127,presidente prudente,braganca paulista,2,12.879999999999999,7.826186342592592,507.98187052390415,0.015383688862997971
4128,presidente prudente,cajamar,1,16.25,4.291574074074074,490.05735292725865,0.008757289424266818
4129,presidente prudente,campinas,11,11.937142857142858,5.4595882936507945,451.2686079918848,0.012055666244972393
4130,presidente prudente,carapicuiba,1,14.93,3.0538425925925927,488.7167624967745,0.006248696232539697
4131,presidente prudente,cotia,4,13.81,3.1428047839506177,490.93482709868584,0.006401017327476759
4132,presidente prudente,fernandopolis,1,13.37,9.230497685185185,234.9197707617653,0.039292127926286516
4133,presidente prudente,ferraz de vasconcelos,2,14.86,4.171145833333333,535.4531270830097,0.007788908107259321
4134,presidente prudente,franca,1,14.55,4.745451388888889,451.3970687992009,0.010512809490572594
4135,presidente prudente,franco da rocha,1,16.25,6.736018518518518,500.7149679940406,0.013452800393613736
4136,presidente prudente,garca,1,16.25,6.811956018518519,180.51470466286298,0.037736294288273194
4137,presidente prudente,guaratingueta,3,13.14,4.297453703703703,647.4839486128743,0.006637158670744312
4138,presidente prudente,guaruja,2,13.68,5.966875,562.796642816812,0.010607400893869702
4139,presidente prudente,guarulhos,5,14.7525,6.881498842592592,529.4711528553486,0.013009853308667173
4140,presidente prudente,ibiuna,3,13.99,0.8347106481481481,458.13613149635535,0.001821970787202119
4141,presidente prudente,ilhabela,1,13.51,13.415462962962962,648.5311732169762,0.02068591845233415
4142,presidente prudente,indaiatuba,1,16.25,12.336585648148148,443.07754914152684,0.027842949100108035
4143,presidente prudente,itapetininga,3,13.37,9.024328703703704,382.1765351930221,0.023612984766701796
4144,presidente prudente,itapeva,2,12.52,7.912436342592592,330.83913461563964,0.023901462155710533
4145,presidente prudente,itaquaquecetuba,1,13.51,16.390787037037036,543.5199192610826,0.030156736590850938
4146,presidente prudente,jacarei,1,13.37,5.8288773148148145,570.4223433123587,0.010218529100678947
4147,presidente prudente,jaguariuna,1,12.89,3.066851851851852,455.429932739223,0.006733970763419094
4148,presidente prudente,jandira,1,14.72,4.774641203703704,483.07406507584744,0.009883869884329306
4149,presidente prudente,jau,2,18.34,4.084895833333333,289.1881641753411,0.01412539079869317
4150,presidente prudente,jundiai,2,15.420000000000002,5.232685185185185,478.40955586380136,0.010928011818788002
4151,presidente prudente,laranjal paulista,1,14.99,34.26015046296296,380.25696080724987,0.0900973657135214
4152,presidente prudente,louveira,1,16.16,8.193483796296297,469.55204249000843,0.01744957545674108
4153,presidente prudente,manduri,1,13.14,5.923252314814815,233.88281050125693,0.02532572745350596
4154,presidente prudente,marilia,2,15.169999999999998,13.029270833333335,153.07969206825268,0.0853880013589392
4155,presidente prudente,maua,1,12.69,6.171192129629629,536.8477959257973,0.011495236036104741
4156,presidente prudente,miguelopolis,1,18.1,3.931886574074074,409.21426332003864,0.009608381052443963
4157,presidente prudente,mogi das cruzes,1,21.38,2.1212037037037037,560.8671367570322,0.003782007475012054
4158,presidente prudente,mogi mirim,1,13.11,5.2025,461.8027577355776,0.01126563216189992
4159,presidente prudente,monte aprazivel,1,18.99,6.2116898148148145,234.19242281469926,0.026523871866382748
4160,presidente prudente,morro agudo,3,19.23,7.2957523148148145,379.05457580679655,0.019247234515732233
4161,presidente prudente,osasco,8,13.7225,9.616977719907407,500.5429171110239,0.019205986740315813
4162,presidente prudente,ourinhos,1,13.77,12.642291666666667,183.84569736463726,0.06876577395005391
4163,presidente prudente,pacaembu,1,13.31,3.3267592592592594,65.46763966529561,0.050815323055289165
4164,presidente prudente,penapolis,1,13.53,6.273240740740741,156.3692890635554,0.040118112567430156
4165,presidente prudente,piracicaba,1,13.11,4.785555555555556,386.38054217833496,0.012385601843652805
4166,presidente prudente,pirassununga,1,14.65,11.057326388888889,407.99200480805456,0.027101821257725284
4167,presidente prudente,porto feliz,1,13.31,5.773854166666666,414.8868065463688,0.013916697459554829
4168,presidente prudente,praia grande,1,70.75,3.894664351851852,548.1063089157575,0.007105673276332332
4169,presidente prudente,promissao,1,14.79,5.298194444444444,169.8560010163539,0.0311922711752429
4170,presidente prudente,queluz,1,20.05,16.041099537037038,684.1762562553364,0.023445858271717714
4171,presidente prudente,ribeirao preto,3,15.37,5.94699074074074,386.173184986091,0.015400397048040084
4172,presidente prudente,santa rita do passa quatro,1,13.56,4.152245370370371,407.8730030057304,0.010180240760656654
4173,presidente prudente,santana de parnaiba,3,13.19,7.705821759259259,490.00946116452,0.0157258632128167
4174,presidente prudente,santo andre,1,13.37,10.788136574074073,528.2693772694395,0.020421658037111004
4175,presidente prudente,santos,2,10.78,13.430729166666666,558.8599495608089,0.024018564732870135
4176,presidente prudente,sao bernardo do campo,1,13.37,6.767025462962963,524.4984085856694,0.012901898942287573
4177,presidente prudente,sao caetano do sul,2,16.52,11.509444444444446,524.8186313000468,0.021944595132673165
4178,presidente prudente,sao joao da boa vista,1,13.28,5.33261574074074,473.1914890798103,0.011269466725005532
4179,presidente prudente,sao jose do rio preto,4,12.477500000000001,6.124111689814815,257.6103381536527,0.023788550022780176
4180,presidente prudente,sao jose dos campos,3,13.37,5.565034722222222,580.5261965700098,0.009586190520088089
4181,presidente prudente,sao paulo,80,15.262463768115941,7.1602730810520665,512.6218362585992,0.013926001591575974
4182,presidente prudente,sao vicente,1,14.44,4.2789930555555555,554.0958928060597,0.007722477482888066
4183,presidente prudente,sorocaba,3,13.160000000000002,4.855868055555555,431.85564036118893,0.01120599827520039
4184,presidente prudente,suzano,1,12.79,1.8123032407407407,543.7957887658533,0.0033326908339135356
4185,presidente prudente,taboao da serra,1,14.58,6.189386574074074,506.5376995528036,0.012219004783925005
4186,presidente prudente,taubate,1,14.58,3.77474537037037,601.8990184461161,0.006271393131883463
4187,presidente prudente,tupa,1,18.32,24.859583333333333,94.98724694669293,0.26171495787518284
4188,registro,amparo,1,14.24,9.425185185185185,230.73842486783542,0.04084792201638645
4189,registro,aracatuba,1,14.86,7.55019675925926,452.2225473198233,0.01669575478712159
4190,registro,avare,1,13.35,21.13539351851852,189.92255754816534,0.11128427181778275
4191,registro,cotia,1,12.69,6.147337962962963,142.51358061429755,0.043135102889599534
4192,registro,guaratingueta,1,13.53,6.525891203703703,330.40357738581497,0.019751272838318474
4193,registro,guarulhos,1,14.04,12.74462962962963,186.6095694116945,0.06829569174725798
4194,registro,itabera,1,16.56,7.208703703703704,149.0396118349885,0.0483677031558894
4195,registro,mogi das cruzes,1,14.12,5.8212268518518515,195.8109806668411,0.029728806995539585
4196,registro,osasco,1,14.79,3.3238078703703704,149.40916136072443,0.022246345807039034
4197,registro,paulinia,3,19.87,15.112962962962962,204.92756034030688,0.07374783039365748
4198,registro,piracicaba,1,13.31,6.89662037037037,199.25041423859594,0.034612828268009974
4199,registro,praia grande,1,22.44,15.759282407407408,145.3551952269988,0.10841912036784374
4200,registro,santo andre,1,28.95,6.525497685185186,162.75562934494192,0.04009383707002318
4201,registro,santos,2,14.295,4.492974537037037,166.65003234427473,0.02696095818432479
4202,registro,sao carlos,1,14.62,3.495648148148148,276.2262744863069,0.012655016814200396
4203,registro,sao jose dos campos,1,13.75,4.288796296296296,251.7643272295941,0.01703496418054957
4204,registro,sao paulo,13,14.64909090909091,5.551174242424242,161.73546946260524,0.03419532979508472
4205,registro,sorocaba,1,14.68,6.264965277777778,124.05953450048327,0.050499667784529474
4206,registro,valinhos,1,13.6,10.938368055555555,193.8761772036947,0.056419350811024255
4207,ribeirao pires,araraquara,1,13.37,3.2343865740740743,277.2973222963504,0.011663966125924049
4208,ribeirao pires,araras,3,7.78,6.266851851851852,180.6493803577238,0.03469069110252228
4209,ribeirao pires,barueri,3,7.39,3.181435185185185,52.205740035041806,0.06094033305628319
4210,ribeirao pires,cajamar,1,7.78,10.587314814814814,59.09219957200259,0.1791660302289881
4211,ribeirao pires,campinas,3,9.703333333333333,5.726689814814815,111.73446460580148,0.05151035084208975
4212,ribeirao pires,caraguatatuba,1,13.51,6.841805555555555,114.62932249949623,0.05968634731820581
4213,ribeirao pires,cosmopolis,1,7.39,5.479340277777778,144.59760679616392,0.03789371345199291
4214,ribeirao pires,cruzeiro,1,12.79,7.917627314814815,193.42895976011621,0.04093299847465435
4215,ribeirao pires,franca,1,12.69,5.717210648148148,370.46507012890066,0.015432522818302102
4216,ribeirao pires,guaira,1,12.81,9.227071759259259,426.37488725925215,0.021640748634543405
4217,ribeirao pires,guarulhos,1,21.15,4.990462962962963,32.59835148973233,0.15308942737594675
4218,ribeirao pires,itapevi,1,12.81,4.698703703703703,60.11316296515405,0.07816430664989983
4219,ribeirao pires,jacarei,1,7.39,4.14394675925926,68.5862906621073,0.060419461662893456
4220,ribeirao pires,jandira,3,7.78,6.068310185185185,50.11697273684805,0.12108293565631739
4221,ribeirao pires,maua,1,9.12,11.091261574074075,9.437138648430524,1.175278014583228
4222,ribeirao pires,mogi das cruzes,2,7.890000000000001,6.824305555555556,26.21416792345186,0.25699127812611994
4223,ribeirao pires,mogi mirim,1,7.41,3.519039351851852,154.00945459459933,0.022849502071902374
4224,ribeirao pires,monte alto,1,13.2,8.0815625,346.45621940258616,0.023326360005704302
4225,ribeirao pires,nova europa,1,12.28,15.002199074074074,307.579367940356,0.04877505007742656
4226,ribeirao pires,olimpia,1,12.79,11.381157407407407,418.9980245200779,0.027162794909220477
4227,ribeirao pires,osasco,1,7.39,9.982106481481482,48.518846969725324,0.20573667976302268
4228,ribeirao pires,ourinhos,3,12.79,5.081365740740741,361.27369709885073,0.014065141696021095
4229,ribeirao pires,pedregulho,10,12.27,17.906909722222224,402.3648187563825,0.044504163603488946
4230,ribeirao pires,porto feliz,1,13.86,6.814340277777778,126.30904453295045,0.05394974131088538
4231,ribeirao pires,salto,1,8.92,5.371064814814815,105.10560879740596,0.05110160034530312
4232,ribeirao pires,santos,2,7.145,4.667112268518519,26.444315710806798,0.17649094942119525
4233,ribeirao pires,sao bernardo do campo,4,8.15,3.2500964506172836,14.298603275730907,0.2436348256130928
4234,ribeirao pires,sao caetano do sul,3,12.43,6.5125,18.51452510818377,0.35175085301655146
4235,ribeirao pires,sao jose do rio pardo,1,14.63,12.635289351851851,241.99875349171106,0.052212208408274445
4236,ribeirao pires,sao jose dos campos,3,10.226666666666667,3.0130362654320986,76.29275357921934,0.04013711735736493
4237,ribeirao pires,sao paulo,73,10.289411764705882,4.932997458242558,28.032939712929156,0.19037201791786523
4238,ribeirao pires,sertaozinho,1,13.64,5.828738425925926,328.9675965865562,0.017718275253873823
4239,ribeirao pires,taboao da serra,1,7.43,3.9699305555555555,38.240491297604144,0.10381484182982452
4240,ribeirao preto,adamantina,1,68.87,11.119571759259259,341.4031809626205,0.03257020549107513
4241,ribeirao preto,adolfo,1,12.93,13.925439814814816,188.69541067381203,0.07379850821537468
4242,ribeirao preto,aguas de santa barbara,1,10.96,7.445509259259259,242.38379009761883,0.030717851454755363
4243,ribeirao preto,aguas de sao pedro,1,13.94,14.314664351851851,159.0427637448217,0.09000512827367113
4244,ribeirao preto,aluminio,1,12.61,9.270150462962963,267.8448595550182,0.034610148868878234
4245,ribeirao preto,americana,2,14.825000000000001,13.111261574074074,180.2755402796347,0.0735576946074814
4246,ribeirao preto,americo brasiliense,1,11.85,29.09962962962963,70.865152404789,0.4106338396537916
4247,ribeirao preto,amparo,2,15.575,14.661168981481481,199.3529041340793,0.07355484006129087
4248,ribeirao preto,angatuba,1,12.37,8.510081018518518,265.15984732805384,0.03209415416501544
4249,ribeirao preto,aracatuba,4,13.105,7.07765625,276.1514777151908,0.02562315441524864
4250,ribeirao preto,araraquara,4,11.120000000000001,5.141617476851851,76.90912848745155,0.06671224637325669
4251,ribeirao preto,araras,1,0.0,16.333425925925926,137.97703289807595,0.11837786030658796
4252,ribeirao preto,areias,1,12.97,5.821319444444445,353.32616298835904,0.016475766739742503
4253,ribeirao preto,assis,6,13.73,6.014768518518519,316.976072067776,0.018975465495807007
4254,ribeirao preto,atibaia,3,12.083333333333334,10.440802469135804,253.07223923789226,0.04144696644163779
4255,ribeirao preto,barra bonita,1,13.22,6.237384259259259,166.87783715778923,0.03737694810462805
4256,ribeirao preto,barrinha,1,13.77,9.606782407407408,38.87729942137262,0.2471051886419385
4257,ribeirao preto,barueri,20,13.64076923076923,4.74349537037037,276.82076250410614,0.017128743779993766
4258,ribeirao preto,bastos,1,11.85,7.088055555555556,317.54639511742573,0.02232132269344282
4259,ribeirao preto,bauru,6,12.772,13.013087962962961,182.85509553298692,0.07183064153003368
4260,ribeirao preto,bebedouro,3,10.829999999999998,6.245682870370371,76.01115911642802,0.08190103186687313
4261,ribeirao preto,bento de abreu,2,23.11,3.7805555555555554,313.64777909575275,0.012053506536711039
4262,ribeirao preto,birigui,4,14.023333333333332,11.126655092592593,266.29654225837004,0.04176945450534104
4263,ribeirao preto,bocaina,1,15.13,9.268391203703704,137.47361258807877,0.06741941983786513
4264,ribeirao preto,boituva,8,12.334,8.35035648148148,237.73536448659752,0.03524030489340329
4265,ribeirao preto,bom jesus dos perdoes,1,13.68,6.4794328703703705,259.2945991374878,0.02498869198172049
4266,ribeirao preto,botucatu,4,14.215,8.885972222222222,200.88642354790483,0.04426289072118128
4267,ribeirao preto,braganca paulista,6,15.004000000000001,6.697550925925927,238.90190403212313,0.028092405381597414
